x0,y0,x1,y1,score,label,sign
803.5,1247.7,972.6,1392.1,0.733,11,A
1093.1,1831.9,1209.9,1998.1,0.716,92,NI
1293.0,2325.6,1380.7,2486.7,0.709,11,A
754.1,2095.8,917.3,2256.9,0.699,3,LA
1342.8,210.4,1570.7,350.3,0.699,28,KUL
2270.0,2280.6,2425.5,2429.2,0.687,29,SI
2002.2,2275.4,2159.2,2454.3,0.684,4,TA
2377.3,209.7,2588.8,325.7,0.681,3,LA
1045.9,2062.5,1227.5,2228.0,0.664,149,HU
911.1,2064.5,1049.2,2248.9,0.655,7,I
2246.7,1766.2,2499.3,1940.9,0.63,43,LUGAL
959.0,1227.3,1147.9,1378.2,0.622,52,BI
1086.7,138.7,1277.5,246.2,0.605,163,GAN
2568.4,1529.9,2783.9,1712.3,0.601,38,UnclearSign
1176.4,340.3,1359.5,487.8,0.595,78,GA₂
