x0,y0,x1,y1,score,label,sign
253.5,1353.1,370.2,1458.9,0.925,51,ŠA₃
649.4,278.2,767.7,398.9,0.925,24,MU
1145.9,875.5,1363.9,974.6,0.924,90,ME
1242.1,1757.4,1349.7,1859.0,0.924,92,NI
191.6,124.5,308.9,250.3,0.923,109,NU
1607.0,1526.7,1745.6,1637.1,0.923,21,MA
1359.5,4263.0,1543.4,4375.3,0.922,154,UN
1343.1,1470.1,1540.1,1569.9,0.922,60,SU
960.7,4163.5,1150.9,4265.1,0.922,38,UnclearSign
668.0,457.9,769.8,567.2,0.921,5,GAR
584.7,1673.3,864.2,1805.5,0.921,83,LAL
376.9,722.9,529.6,833.1,0.921,74,RA
442.0,546.7,621.0,652.2,0.921,38,UnclearSign
461.4,1158.5,637.7,1277.4,0.921,65,LU₂
1370.3,1017.7,1602.6,1114.0,0.92,92,NI
1150.4,3598.2,1319.0,3690.7,0.92,33,AN
648.0,4296.2,780.9,4420.7,0.919,34,NA
1015.1,788.9,1181.5,891.1,0.918,71,ŠU
753.8,4445.0,931.9,4557.5,0.917,38,UnclearSign
1586.4,1269.8,1739.5,1376.0,0.916,78,GA₂
400.6,1690.7,590.5,1811.6,0.915,72,NE
1212.7,3334.2,1334.5,3428.0,0.915,0,TU
529.7,2191.5,621.5,2289.4,0.914,11,A
1539.2,3852.5,1743.0,3949.0,0.912,38,UnclearSign
431.2,1267.0,579.6,1354.6,0.91,45,KI
180.3,3674.2,396.2,3784.8,0.91,38,UnclearSign
1132.4,1849.4,1434.9,1962.8,0.91,90,ME
